BBDD;ID_ANYO;EDAD;SEX;POLIZAS;EXPOSICION;SINIESTROS
Rentas;2013;97;V;12;11,441095890;1
Rentas;2013;98;M;25;17,175342466;9
Rentas;2013;98;V;14;11,202739726;3
Rentas;2013;99;M;8;7,1917808219;2
Rentas;2013;99;V;2;1,0794520548;1
Rentas;2013;100;M;7;4,5534246575;2
Rentas;2013;100;V;7;5,7150684932;7
Rentas;2013;101;M;4;2,1616438356;3
Rentas;2013;101;V;4;2,2301369863;2
Rentas;2013;102;M;2;0,8000000000;2
Rentas;2013;102;V;1;1,0000000000;0
Rentas;2013;103;M;2;2,0000000000;0
Rentas;2013;103;V;1;0,0931506849;1
Rentas;2013;104;M;1;1,0000000000;0
Rentas;2013;104;V;3;2,0054794521;1
Rentas;2013;105;M;1;0,0054794521;1
Rentas;2014;22;V;1;1,0000000000;0
Rentas;2014;28;M;1;1,0000000000;0
Rentas;2014;31;V;1;1,0000000000;0
Rentas;2014;39;M;1;1,0000000000;0
Rentas;2014;39;V;1;1,0000000000;0
Rentas;2014;41;V;2;2,0000000000;0
Rentas;2014;42;V;2;2,0000000000;0
Rentas;2014;43;M;2;2,0000000000;0
Rentas;2014;44;V;1;1,0000000000;0
Rentas;2014;46;M;1;1,0000000000;0
Rentas;2014;47;M;1;1,0000000000;0
Rentas;2014;47;V;2;2,0000000000;0
Rentas;2014;48;M;4;4,0000000000;0
Rentas;2014;48;V;6;6,0000000000;0
Rentas;2014;49;M;5;4,7260273973;0
Rentas;2014;49;V;3;3,0000000000;0
Rentas;2014;50;M;2;2,0000000000;0
Rentas;2014;51;V;2;2,0000000000;0
Rentas;2014;52;M;5;5,0000000000;0
Rentas;2014;52;V;2;1,8410958904;0
Rentas;2014;53;M;6;6,0000000000;0
Rentas;2014;53;V;13;13,000000000;0
Rentas;2014;54;M;5;5,0000000000;0
Rentas;2014;54;V;15;15,000000000;0
Rentas;2014;55;M;4;3,0438356164;0
Rentas;2014;55;V;5;5,0000000000;0
Rentas;2014;56;M;7;6,6356164384;0
Rentas;2014;56;V;4;4,0000000000;0
Rentas;2014;57;M;12;12,000000000;0
Rentas;2014;57;V;17;17,000000000;0
Rentas;2014;58;M;1;1,0000000000;0
Rentas;2014;58;V;10;7,9369863014;0
Rentas;2014;59;M;9;9,0000000000;0
Rentas;2014;59;V;17;16,002739726;0
Rentas;2014;60;M;18;17,909589041;0
Rentas;2014;60;V;12;12,000000000;0
Rentas;2014;61;M;24;23,265753425;0
Rentas;2014;61;V;15;14,076712329;0
Rentas;2014;62;M;18;18,000000000;0
Rentas;2014;62;V;22;21,079452055;0
Rentas;2014;63;M;28;28,000000000;0
Rentas;2014;63;V;26;24,539726027;0
Rentas;2014;64;M;29;29,000000000;0
Rentas;2014;64;V;45;43,284931507;0
Rentas;2014;65;M;32;32,000000000;0
Rentas;2014;65;V;40;39,178082192;0
Rentas;2014;66;M;62;58,282191781;10
Rentas;2014;66;V;50;49,076712329;1
Rentas;2014;67;M;48;46,356164384;0
Rentas;2014;67;V;71;69,394520548;1
Rentas;2014;68;M;77;69,331506849;0
Rentas;2014;68;V;68;65,506849315;0
Rentas;2014;69;M;121;118,32602740;0
Rentas;2014;69;V;93;90,230136986;3
Rentas;2014;70;M;114;112,69315068;0
Rentas;2014;70;V;127;125,52876712;0
Rentas;2014;71;M;126;124,98082192;0
Rentas;2014;71;V;117;115,40821918;0
Rentas;2014;72;M;88;86,898630137;0
Rentas;2014;72;V;115;109,32328767;4
Rentas;2014;73;M;137;134,52328767;0
Rentas;2014;73;V;104;102,01917808;3
Rentas;2014;74;M;221;218,12602740;1
Rentas;2014;74;V;147;143,82191781;3
Rentas;2014;75;M;134;131,02739726;0
Rentas;2014;75;V;139;131,31232877;2
Rentas;2014;76;M;207;200,67123288;1
Rentas;2014;76;V;142;140,16712329;3
Rentas;2014;77;M;200;197,46849315;0
Rentas;2014;77;V;136;130,62465753;3
Rentas;2014;78;M;324;316,23287671;7
Rentas;2014;78;V;192;184,65753425;5
Rentas;2014;79;M;268;255,84383562;6
Rentas;2014;79;V;234;225,89863014;9
Rentas;2014;80;M;304;289,75342466;15
Rentas;2014;80;V;210;204,82739726;1
Rentas;2014;81;M;359;346,40547945;16
Rentas;2014;81;V;269;264,23561644;3
Rentas;2014;82;M;431;424,03013699;4
Rentas;2014;82;V;242;234,93150685;7
Rentas;2014;83;M;373;365,93424658;8
Rentas;2014;83;V;243;238,66301370;3
Rentas;2014;84;M;416;399,56986301;15
Rentas;2014;84;V;201;189,52602740;14
Rentas;2014;85;M;378;369,15890411;9
Rentas;2014;85;V;175;166,90958904;7
Rentas;2014;86;M;413;400,90684932;12
Rentas;2014;86;V;182;174,32328767;17
Rentas;2014;87;M;347;329,06027397;25
Rentas;2014;87;V;141;129,48493151;21
Rentas;2014;88;M;339;324,85205479;16
Rentas;2014;88;V;173;166,79726027;8
Rentas;2014;89;M;341;328,85479452;14
Rentas;2014;89;V;117;113,64109589;6
Rentas;2014;90;M;300;284,28767123;28
Rentas;2014;90;V;116;109,39452055;7
Rentas;2014;91;M;286;268,27123288;27
Rentas;2014;91;V;113;101,00547945;14
Rentas;2014;92;M;208;189,34520548;25
Rentas;2014;92;V;91;80,306849315;5
Rentas;2014;93;M;158;140,64383562;21
Rentas;2014;93;V;60;44,191780822;23
Rentas;2014;94;M;163;155,53698630;11
Rentas;2014;94;V;43;39,076712329;6
Rentas;2014;95;M;103;98,676712329;14
Rentas;2014;95;V;19;14,991780822;8
Rentas;2014;96;M;84;76,526027397;11
Rentas;2014;96;V;17;16,213698630;2
Rentas;2014;97;M;56;52,660273973;5
Rentas;2014;97;V;8;6,9972602740;2
Rentas;2014;98;M;31;29,616438356;3
Rentas;2014;98;V;11;9,8657534247;3
Rentas;2014;99;M;13;11,432876712;1
Rentas;2014;99;V;11;11,000000000;0
Rentas;2014;100;M;6;5,0657534247;0
Rentas;2014;100;V;1;1,0000000000;0
Rentas;2014;101;M;4;3,9068493151;2
Rentas;2014;102;M;1;1,0000000000;0
Rentas;2014;102;V;2;2,0000000000;0
Rentas;2014;103;V;1;1,0000000000;0
Rentas;2014;104;M;2;2,0000000000;0
Rentas;2014;105;M;1;1,0000000000;0
Rentas;2014;105;V;2;1,9616438356;2
Rentas;2015;23;V;1;0,9232876712;0
Rentas;2015;28;M;1;0,4657534247;0
Rentas;2015;29;M;1;1,0000000000;0
Rentas;2015;31;M;5;1,5123287671;0
Rentas;2015;32;V;1;1,0000000000;0
Rentas;2015;36;V;4;0,8657534247;0
Rentas;2015;37;V;2;0,7561643836;0
Rentas;2015;40;M;1;1,0000000000;0
Rentas;2015;40;V;2;1,7506849315;0
Rentas;2015;41;M;1;0,2109589041;0
Rentas;2015;41;V;4;1,6575342466;0
Rentas;2015;42;V;4;2,7479452055;0
Rentas;2015;43;V;2;1,3671232877;0
Rentas;2015;44;M;3;2,4246575342;0
Rentas;2015;45;M;1;0,4904109589;0
Rentas;2015;45;V;3;1,6794520548;0
Rentas;2015;47;M;5;2,3452054795;0
Rentas;2015;48;M;2;1,3753424658;0
Rentas;2015;48;V;3;2,2958904110;0
Rentas;2015;49;M;4;4,0000000000;0
Rentas;2015;49;V;7;6,2109589041;0
Rentas;2015;50;M;10;6,2109589041;0
Rentas;2015;50;V;8;4,9780821918;0
Rentas;2015;51;M;6;3,6301369863;0
Rentas;2015;51;V;2;0,5424657534;0
Rentas;2015;52;M;1;0,3890410959;0
Rentas;2015;52;V;5;1,9863013699;0
Rentas;2015;53;M;7;5,8136986301;0
Rentas;2015;53;V;3;1,6739726027;0
Rentas;2015;54;M;17;7,8328767123;0
Rentas;2015;54;V;13;11,964383562;0
Rentas;2015;55;M;7;5,5232876712;0
Rentas;2015;55;V;23;17,827397260;0
Rentas;2015;56;M;3;3,0000000000;0
Rentas;2015;56;V;23;8,8986301370;0
Rentas;2015;57;M;27;11,731506849;0
Rentas;2015;57;V;12;6,4986301370;0
Rentas;2015;58;M;23;13,000000000;0
Rentas;2015;58;V;19;17,794520548;0
Rentas;2015;59;M;22;5,9342465753;0
Rentas;2015;59;V;15;9,1178082192;0
Rentas;2015;60;M;28;15,353424658;0
Rentas;2015;60;V;42;23,550684932;0
Rentas;2015;61;M;38;21,860273973;0
Rentas;2015;61;V;20;14,021917808;0
Rentas;2015;62;M;49;28,695890411;0
Rentas;2015;62;V;20;15,783561644;0
Rentas;2015;63;M;47;24,863013699;0
Rentas;2015;63;V;36;24,435616438;0
Rentas;2015;64;M;65;39,876712329;0
Rentas;2015;64;V;41;29,290410959;0
Rentas;2015;65;M;84;42,821917808;0
Rentas;2015;65;V;97;58,545205479;1
Rentas;2015;66;M;90;47,909589041;0
Rentas;2015;66;V;64;46,068493151;0
Rentas;2015;67;M;99;60,830136986;0
Rentas;2015;67;V;101;60,997260274;0
Rentas;2015;68;M;106;62,649315068;0
Rentas;2015;68;V;138;89,128767123;0
Rentas;2015;69;M;125;82,334246575;0
Rentas;2015;69;V;130;81,476712329;1
Rentas;2015;70;M;187;135,77808219;1
Rentas;2015;70;V;152;106,44657534;0
Rentas;2015;71;M;195;132,54246575;0
Rentas;2015;71;V;220;151,38356164;1
Rentas;2015;72;M;228;155,31506849;0
Rentas;2015;72;V;177;134,32328767;0
Rentas;2015;73;M;181;110,26027397;1
Rentas;2015;73;V;197;135,03835616;3
Rentas;2015;74;M;243;160,16986301;3
Rentas;2015;74;V;171;119,10410959;0
Rentas;2015;75;M;363;252,35890411;9
Rentas;2015;75;V;234;161,60000000;0
Rentas;2015;76;M;209;152,55068493;0
Rentas;2015;76;V;178;137,99726027;1
Rentas;2015;77;M;322;229,11506849;3
Rentas;2015;77;V;221;161,19178082;3
Rentas;2015;78;M;321;229,30958904;4
Rentas;2015;78;V;211;148,94520548;3
Rentas;2015;79;M;459;337,42191781;9
Rentas;2015;79;V;266;194,16164384;12
Rentas;2015;80;M;413;292,09041096;3
Rentas;2015;80;V;317;244,96712329;3
Rentas;2015;81;M;441;325,06027397;2
Rentas;2015;81;V;324;232,29315068;4
Rentas;2015;82;M;513;383,90684932;2
Rentas;2015;82;V;357;283,02739726;9
Rentas;2015;83;M;568;452,66575342;17
Rentas;2015;83;V;326;251,76438356;9
Rentas;2015;84;M;519;391,14246575;15
Rentas;2015;84;V;331;252,98630137;18
Rentas;2015;85;M;534;411,82739726;12
Rentas;2015;85;V;246;194,78904110;6
Rentas;2015;86;M;384;353,30684932;22
Rentas;2015;86;V;174;163,51232877;3
Rentas;2015;87;M;395;375,84931507;23
Rentas;2015;87;V;161;155,92054795;7
Rentas;2015;88;M;321;302,18082192;27
Rentas;2015;88;V;116;110,83287671;5
Rentas;2015;89;M;310;294,85753425;22
Rentas;2015;89;V;163;146,69863014;17
Rentas;2015;90;M;313;297,71780822;23
Rentas;2015;90;V;107;102,35890411;7
Rentas;2015;91;M;270;255,61643836;24
Rentas;2015;91;V;106;84,235616438;26
Rentas;2015;92;M;255;237,87945205;24
Rentas;2015;92;V;97;86,389041096;18
Rentas;2015;93;M;176;163,71506849;13
Rentas;2015;93;V;78;71,249315068;9
Rentas;2015;94;M;129;117,52602740;20
Rentas;2015;94;V;35;31,512328767;6
Rentas;2015;95;M;146;134,60273973;22
Rentas;2015;95;V;36;31,158904110;10
Rentas;2015;96;M;89;83,772602740;11
Rentas;2015;96;V;11;9,0000000000;2
Rentas;2015;97;M;68;59,378082192;18
Rentas;2015;97;V;15;14,419178082;3
Rentas;2015;98;M;50;30,808219178;28
Rentas;2015;98;V;6;3,9506849315;3
Rentas;2015;99;M;28;17,523287671;13
Rentas;2015;99;V;7;4,1945205479;3
Rentas;2015;100;M;11;9,1123287671;5
Rentas;2015;100;V;11;9,0520547945;3
Rentas;2015;101;M;5;3,2246575342;2
Rentas;2015;101;V;1;0,9068493151;1
Rentas;2015;102;M;2;2,0000000000;0
Rentas;2015;103;M;1;0,0301369863;1
Rentas;2015;103;V;2;1,5589041096;1
Rentas;2015;104;V;1;1,0000000000;0
Rentas;2015;105;M;2;0,7397260274;2
Rentas;2015;106;M;1;1,0000000000;0
Rentas;2016;29;M;1;1,0000000000;0
Rentas;2016;30;M;1;0,1065573770;0
Rentas;2016;32;M;5;3,4043715847;0
Rentas;2016;32;V;4;1,2131147541;0
Rentas;2016;33;V;1;0,7568306011;0
Rentas;2016;35;V;1;0,6366120219;0
Rentas;2016;36;V;3;1,5901639344;0
Rentas;2016;37;M;1;0,3907103825;0
Rentas;2016;37;V;5;4,3715846995;0
Rentas;2016;38;V;2;2,0000000000;0
Rentas;2016;39;M;2;0,7103825137;0
Rentas;2016;39;V;2;0,4426229508;0
Rentas;2016;40;M;1;0,1994535519;0
Rentas;2016;41;M;1;1,0000000000;0
Rentas;2016;41;V;3;2,0081967213;0
Rentas;2016;42;M;4;2,1448087432;0
Rentas;2016;42;V;8;5,4918032787;0
Rentas;2016;43;M;1;0,0437158470;0
Rentas;2016;43;V;4;2,3989071038;0
Rentas;2016;44;M;3;0,8005464481;0
Rentas;2016;44;V;1;1,0000000000;0
Rentas;2016;45;M;5;3,3387978142;0
Rentas;2016;45;V;2;0,7103825137;0
Rentas;2016;46;M;1;1,0000000000;0
Rentas;2016;46;V;12;5,6393442623;0
Rentas;2016;47;M;1;0,7978142077;0
Rentas;2016;47;V;1;0,0409836066;0
Rentas;2016;48;M;8;6,4918032787;0
Rentas;2016;48;V;4;0,9672131148;0
Rentas;2016;49;M;2;2,0000000000;0
Rentas;2016;49;V;4;2,5191256831;0
Rentas;2016;50;M;11;6,8360655738;0
Rentas;2016;50;V;12;7,8497267760;0
Rentas;2016;51;M;13;11,101092896;0
Rentas;2016;51;V;17;10,743169399;0
Rentas;2016;52;M;22;15,510928962;0
Rentas;2016;52;V;8;3,4262295082;0
Rentas;2016;53;M;6;3,8333333333;0
Rentas;2016;53;V;8;5,3907103825;0
Rentas;2016;54;M;29;21,822404372;0
Rentas;2016;54;V;19;6,3442622951;0
Rentas;2016;55;M;35;20,718579235;4
Rentas;2016;55;V;21;15,554644809;0
Rentas;2016;56;M;33;18,319672131;0
Rentas;2016;56;V;37;29,516393443;0
Rentas;2016;57;M;17;10,825136612;0
Rentas;2016;57;V;36;28,418032787;0
Rentas;2016;58;M;48;33,879781421;0
Rentas;2016;58;V;45;28,852459016;0
Rentas;2016;59;M;57;34,292349727;0
Rentas;2016;59;V;32;25,237704918;1
Rentas;2016;60;M;62;38,453551913;0
Rentas;2016;60;V;62;40,557377049;0
Rentas;2016;61;M;86;53,114754098;0
Rentas;2016;61;V;83;57,489071038;5
Rentas;2016;62;M;93;63,882513661;0
Rentas;2016;62;V;58;39,275956284;0
Rentas;2016;63;M;109;72,032786885;0
Rentas;2016;63;V;66;42,983606557;0
Rentas;2016;64;M;120;77,655737705;0
Rentas;2016;64;V;110;66,073770492;0
Rentas;2016;65;M;186;116,37431694;0
Rentas;2016;65;V;124;76,180327869;0
Rentas;2016;66;M;213;131,12568306;0
Rentas;2016;66;V;186;131,37704918;0
Rentas;2016;67;M;216;139,78961749;1
Rentas;2016;67;V;166;102,83060109;0
Rentas;2016;68;M;228;149,43442623;1
Rentas;2016;68;V;219;149,90710383;1
Rentas;2016;69;M;264;177,45901639;2
Rentas;2016;69;V;270;188,49726776;4
Rentas;2016;70;M;332;211,42896175;2
Rentas;2016;70;V;260;175,51092896;7
Rentas;2016;71;M;439;296,07103825;0
Rentas;2016;71;V;302;214,63661202;1
Rentas;2016;72;M;400;282,80327869;2
Rentas;2016;72;V;395;278,49180328;2
Rentas;2016;73;M;501;341,53551913;5
Rentas;2016;73;V;363;257,41530055;3
Rentas;2016;74;M;443;291,03551913;3
Rentas;2016;74;V;385;264,17213115;23
Rentas;2016;75;M;500;344,48087432;1
Rentas;2016;75;V;360;253,10655738;1
Rentas;2016;76;M;684;475,09016393;12
Rentas;2016;76;V;456;327,23770492;2
Rentas;2016;77;M;406;293,57650273;5
Rentas;2016;77;V;275;210,99180328;9
Rentas;2016;78;M;623;441,67213115;4
Rentas;2016;78;V;388;289,38797814;2
Rentas;2016;79;M;641;449,64754098;6
Rentas;2016;79;V;421;300,03278689;5
Rentas;2016;80;M;797;595,36612022;8
Rentas;2016;80;V;495;347,97814208;6
Rentas;2016;81;M;795;568,41256831;6
Rentas;2016;81;V;548;406,54098361;15
Rentas;2016;82;M;796;578,38251366;11
Rentas;2016;82;V;574;410,35245902;14
Rentas;2016;83;M;929;681,75956284;12
Rentas;2016;83;V;551;415,54918033;20
Rentas;2016;84;M;899;678,07650273;39
Rentas;2016;84;V;528;406,87158470;17
Rentas;2016;85;M;849;652,68032787;10
Rentas;2016;85;V;496;391,82513661;27
Rentas;2016;86;M;626;556,88797814;22
Rentas;2016;86;V;299;253,87431694;31
Rentas;2016;87;M;351;337,39071038;15
Rentas;2016;87;V;170;162,90437158;13
Rentas;2016;88;M;360;343,60382514;22
Rentas;2016;88;V;151;140,83333333;23
Rentas;2016;89;M;285;275,49726776;11
Rentas;2016;89;V;109;98,057377049;15
Rentas;2016;90;M;280;264,56557377;18
Rentas;2016;90;V;138;128,53551913;13
Rentas;2016;91;M;284;265,57377049;30
Rentas;2016;91;V;99;92,609289617;17
Rentas;2016;92;M;236;227,49180328;15
Rentas;2016;92;V;77;70,614754098;9
Rentas;2016;93;M;226;208,28415301;37
Rentas;2016;93;V;79;76,300546448;5
Rentas;2016;94;M;156;140,06830601;24
Rentas;2016;94;V;65;61,300546448;6
Rentas;2016;95;M;103;93,081967213;12
Rentas;2016;95;V;28;26,808743169;3
Rentas;2016;96;M;118;101,81693989;22
Rentas;2016;96;V;25;25,000000000;0
Rentas;2016;97;M;75;69,234972678;13
Rentas;2016;97;V;8;5,4371584699;5
Rentas;2016;98;M;47;43,510928962;5
Rentas;2016;98;V;12;10,215846995;5
Rentas;2016;99;M;22;13,379781421;15
Rentas;2016;99;V;3;1,8032786885;2
Rentas;2016;100;M;13;12,112021858;1
Rentas;2016;100;V;4;4,0000000000;0
Rentas;2016;101;M;5;4,3142076503;1
Rentas;2016;101;V;8;8,0000000000;0
Rentas;2016;102;M;3;2,6448087432;2
Rentas;2016;103;M;2;2,0000000000;0
Rentas;2016;104;V;1;1,0000000000;0
Rentas;2016;105;V;1;1,0000000000;0
Rentas;2016;107;M;1;1,0000000000;0
Riesgo;2008;18;M;32;10,950819672;0
Riesgo;2008;18;V;58;15,060109290;0
Riesgo;2008;19;M;114;63,505464481;0
Riesgo;2008;19;V;169;96,204918033;0
Riesgo;2008;20;M;201;118,65300546;0
Riesgo;2008;20;V;326;230,79508197;0
Riesgo;2008;21;M;302;206,29508197;0
Riesgo;2008;21;V;480;352,36612022;0
Riesgo;2008;22;M;447;319,05191257;0
Riesgo;2008;22;V;634;491,24590164;0
Riesgo;2008;23;M;681;514,85792350;0
Riesgo;2008;23;V;869;695,11748634;0
Riesgo;2008;24;M;937;736,28688525;0
Riesgo;2008;24;V;1210;957,02185792;0
Riesgo;2008;25;M;1168;932,88251366;0
Riesgo;2008;25;V;1504;1227,2841530;0
Riesgo;2008;26;M;1537;1216,1775956;0
Riesgo;2008;26;V;1896;1515,7431694;0
Riesgo;2008;27;M;1978;1618,4344262;0
Riesgo;2008;27;V;2487;2025,5928962;1
Riesgo;2008;28;M;2384;1985,5737705;1
Riesgo;2008;28;V;2798;2313,4726776;0
Riesgo;2008;29;M;2721;2264,0491803;2
Riesgo;2008;29;V;3390;2859,6967213;2
Riesgo;2008;30;M;3246;2729,3633880;0
Riesgo;2008;30;V;3943;3311,5628415;1
Riesgo;2008;31;M;3481;2993,8278689;0
Riesgo;2008;31;V;4467;3808,6038251;1
Riesgo;2008;32;M;3744;3276,7650273;0
Riesgo;2008;32;V;4794;4124,9590164;0
Riesgo;2008;33;M;3672;3238,3251366;0
Riesgo;2008;33;V;5091;4438,5081967;4
Riesgo;2008;34;M;3900;3431,3797814;0
Riesgo;2008;34;V;5031;4363,7841530;3
Riesgo;2008;35;M;3854;3384,1338798;0
Riesgo;2008;35;V;5167;4456,3032787;1
Riesgo;2008;36;M;3712;3253,6338798;0
Riesgo;2008;36;V;5517;4834,3032787;1
Riesgo;2008;37;M;3808;3336,5737705;1
Riesgo;2008;37;V;5476;4824,9672131;5
Riesgo;2008;38;M;3764;3329,5901639;0
Riesgo;2008;38;V;5402;4768,2404372;4
Riesgo;2008;39;M;3682;3269,4836066;2
Riesgo;2008;39;V;5264;4629,5874317;2
Riesgo;2008;40;M;3818;3361,0300546;0
Riesgo;2008;40;V;5170;4556,3661202;5
Riesgo;2008;41;M;3687;3250,9153005;0
Riesgo;2008;41;V;5224;4588,3989071;0
Riesgo;2008;42;M;3475;3054,1693989;1
Riesgo;2008;42;V;4978;4408,4153005;7
Riesgo;2008;43;M;3462;3067,4699454;2
Riesgo;2008;43;V;5062;4457,9808743;6
Riesgo;2008;44;M;3488;3055,5683060;0
Riesgo;2008;44;V;4885;4301,1284153;9
Riesgo;2008;45;M;3309;2937,5191257;0
Riesgo;2008;45;V;4503;3984,2158470;4
Riesgo;2008;46;M;3027;2665,2759563;1
Riesgo;2008;46;V;4405;3862,6420765;3
Riesgo;2008;47;M;2935;2548,0710383;1
Riesgo;2008;47;V;4014;3530,3469945;6
Riesgo;2008;48;M;2752;2387,1939891;0
Riesgo;2008;48;V;3926;3406,2704918;4
Riesgo;2008;49;M;2619;2284,1721311;2
Riesgo;2008;49;V;3786;3319,7431694;8
Riesgo;2008;50;M;2436;2112,6229508;2
Riesgo;2008;50;V;3425;2997,4426230;6
Riesgo;2008;51;M;2259;1973,2950820;0
Riesgo;2008;51;V;3282;2859,9918033;13
Riesgo;2008;52;M;1985;1712,6174863;4
Riesgo;2008;52;V;2929;2551,1366120;7
Riesgo;2008;53;M;1845;1596,5928962;2
Riesgo;2008;53;V;2600;2255,1420765;11
Riesgo;2008;54;M;1647;1411,3306011;1
Riesgo;2008;54;V;2415;2106,8333333;2
Riesgo;2008;55;M;1362;1148,0846995;0
Riesgo;2008;55;V;2147;1869,9098361;4
Riesgo;2008;56;M;1272;1084,3852459;1
Riesgo;2008;56;V;1847;1568,9071038;5
Riesgo;2008;57;M;1145;995,84972678;2
Riesgo;2008;57;V;1605;1369,0819672;11
Riesgo;2008;58;M;1000;850,98087432;0
Riesgo;2008;58;V;1545;1318,0218579;5
Riesgo;2008;59;M;801;672,66666667;1
Riesgo;2008;59;V;1229;1033,3907104;10
Riesgo;2008;60;M;736;626,26229508;3
Riesgo;2008;60;V;1132;961,80327869;5
Riesgo;2008;61;M;526;449,40983607;0
Riesgo;2008;61;V;952;822,15027322;2
Riesgo;2008;62;M;420;362,24863388;0
Riesgo;2008;62;V;781;659,28688525;0
Riesgo;2008;63;M;342;293,06284153;1
Riesgo;2008;63;V;538;466,19125683;3
Riesgo;2008;64;M;269;237,71584699;0
Riesgo;2008;64;V;411;344,30327869;1
Riesgo;2008;65;M;215;192,33333333;1
Riesgo;2008;65;V;308;268,45081967;2
Riesgo;2008;66;M;106;92,603825137;0
Riesgo;2008;66;V;179;159,66120219;0
Riesgo;2008;67;M;80;65,360655738;0
Riesgo;2008;67;V;121;107,72677596;1
Riesgo;2008;68;M;48;42,756830601;0
Riesgo;2008;68;V;90;85,308743169;0
Riesgo;2008;69;M;25;20,838797814;0
Riesgo;2008;69;V;32;30,084699454;1
Riesgo;2008;70;M;15;10,767759563;0
Riesgo;2008;70;V;28;20,789617486;0
Riesgo;2008;71;M;5;3,1448087432;0
Riesgo;2008;71;V;6;2,4234972678;0
Riesgo;2009;18;M;21;5,9589041096;0
Riesgo;2009;18;V;50;19,315068493;0
Riesgo;2009;19;M;119;66,142465753;0
Riesgo;2009;19;V;157;98,986301370;0
Riesgo;2009;20;M;192;123,32876712;0
Riesgo;2009;20;V;306;207,77534247;0
Riesgo;2009;21;M;290;194,77260274;0
Riesgo;2009;21;V;465;343,88493151;0
Riesgo;2009;22;M;451;313,97808219;0
Riesgo;2009;22;V;647;478,56164384;0
Riesgo;2009;23;M;616;453,27671233;0
Riesgo;2009;23;V;812;630,16438356;0
Riesgo;2009;24;M;902;679,69863014;0
Riesgo;2009;24;V;1126;836,41095890;0
Riesgo;2009;25;M;1231;953,02465753;0
Riesgo;2009;25;V;1503;1178,2849315;0
Riesgo;2009;26;M;1544;1199,8109589;1
Riesgo;2009;26;V;1825;1452,0958904;0
Riesgo;2009;27;M;1888;1524,2219178;0
Riesgo;2009;27;V;2223;1763,4849315;0
Riesgo;2009;28;M;2339;1905,3643836;0
Riesgo;2009;28;V;2893;2353,5506849;0
Riesgo;2009;29;M;2807;2304,5589041;0
Riesgo;2009;29;V;3283;2631,5342466;3
Riesgo;2009;30;M;3153;2626,0712329;0
Riesgo;2009;30;V;3842;3168,1972603;0
Riesgo;2009;31;M;3588;3021,2438356;0
Riesgo;2009;31;V;4366;3654,5068493;2
Riesgo;2009;32;M;3882;3270,9945205;0
Riesgo;2009;32;V;4912;4119,4438356;0
Riesgo;2009;33;M;4109;3466,0027397;1
Riesgo;2009;33;V;5170;4378,3095890;5
Riesgo;2009;34;M;4028;3436,8931507;0
Riesgo;2009;34;V;5482;4667,7863014;4
Riesgo;2009;35;M;4236;3618,6273973;0
Riesgo;2009;35;V;5374;4554,7095890;0
Riesgo;2009;36;M;4118;3530,8301370;1
Riesgo;2009;36;V;5508;4667,6849315;4
Riesgo;2009;37;M;3995;3400,3506849;1
Riesgo;2009;37;V;5748;4944,1835616;2
Riesgo;2009;38;M;4096;3496,1123288;0
Riesgo;2009;38;V;5741;4925,9917808;3
Riesgo;2009;39;M;4037;3459,4958904;0
Riesgo;2009;39;V;5657;4845,9726027;6
Riesgo;2009;40;M;3962;3430,0273973;3
Riesgo;2009;40;V;5544;4752,8164384;6
Riesgo;2009;41;M;4162;3558,3534247;0
Riesgo;2009;41;V;5450;4651,2630137;2
Riesgo;2009;42;M;3927;3409,3808219;0
Riesgo;2009;42;V;5385;4643,9205479;5
Riesgo;2009;43;M;3726;3195,5287671;4
Riesgo;2009;43;V;5128;4375,9726027;6
Riesgo;2009;44;M;3718;3165,3150685;2
Riesgo;2009;44;V;5225;4503,5013699;2
Riesgo;2009;45;M;3725;3169,8000000;1
Riesgo;2009;45;V;5089;4390,1890411;1
Riesgo;2009;46;M;3540;3032,6465753;0
Riesgo;2009;46;V;4669;3999,0438356;4
Riesgo;2009;47;M;3253;2750,6547945;0
Riesgo;2009;47;V;4551;3860,8383562;4
Riesgo;2009;48;M;3082;2630,0602740;1
Riesgo;2009;48;V;4132;3510,0136986;3
Riesgo;2009;49;M;2929;2500,2191781;1
Riesgo;2009;49;V;4002;3377,4438356;3
Riesgo;2009;50;M;2771;2343,0547945;2
Riesgo;2009;50;V;3912;3307,0273973;5
Riesgo;2009;51;M;2573;2204,9726027;3
Riesgo;2009;51;V;3546;2995,8712329;7
Riesgo;2009;52;M;2353;1993,9342466;0
Riesgo;2009;52;V;3291;2781,9616438;4
Riesgo;2009;53;M;2072;1748,9150685;0
Riesgo;2009;53;V;2960;2488,7452055;7
Riesgo;2009;54;M;1909;1606,6684932;0
Riesgo;2009;54;V;2651;2188,6246575;13
Riesgo;2009;55;M;1686;1407,3068493;2
Riesgo;2009;55;V;2466;2042,8136986;6
Riesgo;2009;56;M;1397;1160,9232877;3
Riesgo;2009;56;V;2203;1812,0739726;5
Riesgo;2009;57;M;1336;1105,5726027;4
Riesgo;2009;57;V;1871;1546,9260274;4
Riesgo;2009;58;M;1190;980,96438356;3
Riesgo;2009;58;V;1621;1320,2821918;9
Riesgo;2009;59;M;1001;852,60821918;0
Riesgo;2009;59;V;1533;1254,4246575;9
Riesgo;2009;60;M;767;637,31232877;0
Riesgo;2009;60;V;1189;975,56164384;8
Riesgo;2009;61;M;699;595,96712329;0
